Hit@1,Hit@5,Hit@10,Hit@20,MRR,Recall@1,Recall@5,Recall@10,Recall@20,DR@20,Diversity_Count,latency,method,query_id,gt_count,seed,query_complexity
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.7,0.7,7,0.013999223709106445,Swarm ReRank,q_20,10,42,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.4,0.6,0.6,6,0.014009952545166016,Swarm ReRank,q_21,10,42,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.5,0.5,5,0.013509988784790039,Swarm ReRank,q_22,10,42,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.6,0.6,6,0.01450657844543457,Swarm ReRank,q_23,10,42,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.4,0.8,0.8,8,0.01500248908996582,Swarm ReRank,q_24,10,42,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.3,0.6,0.6,6,0.01399993896484375,Swarm ReRank,q_25,10,42,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.25,0.75,0.75,6,0.013999700546264648,Swarm ReRank,q_26,8,42,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.6,0.6,6,0.01399993896484375,Swarm ReRank,q_27,10,42,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.2,0.7,0.7,7,0.014002561569213867,Swarm ReRank,q_28,10,42,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.3,0.7,0.7,7,0.014004945755004883,Swarm ReRank,q_29,10,42,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.07452583312988281,GraphFlow,q_0,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.11358070373535156,GraphFlow,q_1,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.1,0.1,1,0.08754849433898926,GraphFlow,q_2,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.0750284194946289,GraphFlow,q_3,3,88,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.09405946731567383,GraphFlow,q_4,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.1,0.1,1,0.07972836494445801,GraphFlow,q_5,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.3,0.3,3,0.06602001190185547,GraphFlow,q_6,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.06851959228515625,GraphFlow,q_7,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06555747985839844,GraphFlow,q_8,2,88,Simple (<=3 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1,0.2,0.2,2,0.06402182579040527,GraphFlow,q_9,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.07797598838806152,GraphFlow,q_11,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.07406163215637207,GraphFlow,q_12,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.07952404022216797,GraphFlow,q_13,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.07007288932800293,GraphFlow,q_14,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.1,0.1,0.1,1,0.09401702880859375,GraphFlow,q_15,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.07302403450012207,GraphFlow,q_16,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.0765385627746582,GraphFlow,q_17,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.1,0.1,1,0.07550764083862305,GraphFlow,q_18,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08053851127624512,GraphFlow,q_19,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06954002380371094,GraphFlow,q_20,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.1,0.1,1,0.08351683616638184,GraphFlow,q_21,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09105372428894043,GraphFlow,q_22,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.2,0.2,2,0.08351945877075195,GraphFlow,q_23,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.08104634284973145,GraphFlow,q_24,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.09002447128295898,GraphFlow,q_25,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.25,0.25,0.25,1,0.07652926445007324,GraphFlow,q_26,4,88,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.08203005790710449,GraphFlow,q_27,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.09097051620483398,GraphFlow,q_28,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1,0.2,0.2,2,0.08225464820861816,GraphFlow,q_29,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.4,0.4,4,0.08803939819335938,GraphFlow,q_30,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.4,0.4,4,0.011025190353393555,Semantic RAG,q_0,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1,0.1,0.1,1,0.010993719100952148,Semantic RAG,q_1,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.3,0.3,3,0.015032529830932617,Semantic RAG,q_2,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.012998342514038086,Semantic RAG,q_3,3,88,Simple (<=3 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.2,0.2,0.2,2,0.00851130485534668,Semantic RAG,q_4,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.1,0.1,1,0.011525630950927734,Semantic RAG,q_5,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.4,0.5,0.5,5,0.011002063751220703,Semantic RAG,q_6,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.1,0.2,0.2,2,0.008996725082397461,Semantic RAG,q_7,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,2,0.012017965316772461,Semantic RAG,q_8,2,88,Simple (<=3 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.1,0.1,1,0.011000633239746094,Semantic RAG,q_9,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.1,0.2,0.2,2,0.009531974792480469,Semantic RAG,q_11,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.1,0.2,0.2,2,0.01053619384765625,Semantic RAG,q_12,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.3,0.3,3,0.010008573532104492,Semantic RAG,q_13,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.3,0.5,0.5,5,0.01098942756652832,Semantic RAG,q_14,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.010001659393310547,Semantic RAG,q_15,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.2,0.4,0.4,4,0.007999897003173828,Semantic RAG,q_16,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.1,0.4,0.4,4,0.01199960708618164,Semantic RAG,q_17,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.009001493453979492,Semantic RAG,q_18,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.3,0.3,3,0.010004997253417969,Semantic RAG,q_19,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.4,0.6,0.6,6,0.012032032012939453,Semantic RAG,q_20,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3,0.5,0.8,0.8,8,0.01104426383972168,Semantic RAG,q_21,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.3,0.4,0.4,4,0.009995460510253906,Semantic RAG,q_22,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.4,0.4,4,0.010528564453125,Semantic RAG,q_23,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.1,0.2,0.2,2,0.009516239166259766,Semantic RAG,q_24,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.0625,0.0,0.0,0.0,0.4,0.4,4,0.011004924774169922,Semantic RAG,q_25,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010518312454223633,Semantic RAG,q_26,4,88,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.3,0.3,3,0.008987665176391602,Semantic RAG,q_27,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.4,0.4,4,0.011001348495483398,Semantic RAG,q_28,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.010002613067626953,Semantic RAG,q_29,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3,0.3,0.6,0.6,6,0.009512186050415039,Semantic RAG,q_30,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.2,0.2,0.2,2,0.018523454666137695,Enhanced_SwarmRAG,q_0,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.019998788833618164,Enhanced_SwarmRAG,q_1,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.3,0.3,3,0.019993305206298828,Enhanced_SwarmRAG,q_2,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,2,0.021998882293701172,Enhanced_SwarmRAG,q_3,3,88,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.1,0.2,0.2,2,0.01800394058227539,Enhanced_SwarmRAG,q_4,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.2,0.2,2,0.01650834083557129,Enhanced_SwarmRAG,q_5,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.5,0.5,5,0.017034530639648438,Enhanced_SwarmRAG,q_6,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.015999794006347656,Enhanced_SwarmRAG,q_7,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.5,0.5,0.5,0.5,1,0.020519018173217773,Enhanced_SwarmRAG,q_8,2,88,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.2,0.3,0.3,3,0.017001867294311523,Enhanced_SwarmRAG,q_9,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.1,0.1,1,0.013542413711547852,Enhanced_SwarmRAG,q_11,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.2,2,0.019509315490722656,Enhanced_SwarmRAG,q_12,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.019000530242919922,Enhanced_SwarmRAG,q_13,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.3,0.3,3,0.01600027084350586,Enhanced_SwarmRAG,q_14,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.3,0.4,0.4,4,0.015001773834228516,Enhanced_SwarmRAG,q_15,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.1,0.2,0.2,2,0.015018224716186523,Enhanced_SwarmRAG,q_16,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.1,0.1,1,0.01849532127380371,Enhanced_SwarmRAG,q_17,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.1,0.2,0.2,2,0.017999887466430664,Enhanced_SwarmRAG,q_18,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.1,0.1,0.1,1,0.016594886779785156,Enhanced_SwarmRAG,q_19,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.4,0.4,4,0.02265024185180664,Enhanced_SwarmRAG,q_20,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.4,0.4,4,0.016062259674072266,Enhanced_SwarmRAG,q_21,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.3,0.3,3,0.017091035842895508,Enhanced_SwarmRAG,q_22,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.2,0.2,2,0.018639087677001953,Enhanced_SwarmRAG,q_23,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.1,0.3,0.3,3,0.02062058448791504,Enhanced_SwarmRAG,q_24,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.1,0.1,1,0.018306255340576172,Enhanced_SwarmRAG,q_25,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.25,0.25,0.25,0.25,1,0.01513218879699707,Enhanced_SwarmRAG,q_26,4,88,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.3,0.3,3,0.020244598388671875,Enhanced_SwarmRAG,q_27,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.016426563262939453,Enhanced_SwarmRAG,q_28,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.4,0.4,4,0.019019603729248047,Enhanced_SwarmRAG,q_29,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.3,0.3,3,0.016619205474853516,Enhanced_SwarmRAG,q_30,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.3,0.3,3,0.018001317977905273,Leaping Semantic RAG,q_0,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.2,0.3,0.3,3,0.02300858497619629,Leaping Semantic RAG,q_1,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.02204275131225586,Leaping Semantic RAG,q_2,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.6666666666666666,1.0,1.0,3,0.020000934600830078,Leaping Semantic RAG,q_3,3,88,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.3,0.3,3,0.016997337341308594,Leaping Semantic RAG,q_4,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.019982337951660156,Leaping Semantic RAG,q_5,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.3,0.5,0.5,5,0.01699972152709961,Leaping Semantic RAG,q_6,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.1,0.1,1,0.018007278442382812,Leaping Semantic RAG,q_7,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.5,0.5,1,0.016016006469726562,Leaping Semantic RAG,q_8,2,88,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.1,0.1,1,0.014504671096801758,Leaping Semantic RAG,q_9,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.023509502410888672,Leaping Semantic RAG,q_11,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.1,0.1,1,0.01900029182434082,Leaping Semantic RAG,q_12,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.1,0.2,0.2,2,0.021508216857910156,Leaping Semantic RAG,q_13,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.4,0.4,4,0.019507408142089844,Leaping Semantic RAG,q_14,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.3,0.3,0.3,3,0.015999794006347656,Leaping Semantic RAG,q_15,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.1,0.2,0.2,2,0.016000032424926758,Leaping Semantic RAG,q_16,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.1,0.1,0.1,1,0.017001867294311523,Leaping Semantic RAG,q_17,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.3,0.4,0.4,4,0.01899862289428711,Leaping Semantic RAG,q_18,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.2,0.2,2,0.01853179931640625,Leaping Semantic RAG,q_19,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.3,0.5,0.5,5,0.015506982803344727,Leaping Semantic RAG,q_20,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.4,0.4,0.4,4,0.015505552291870117,Leaping Semantic RAG,q_21,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.2,0.3,0.3,3,0.014503002166748047,Leaping Semantic RAG,q_22,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.4,0.4,4,0.015005350112915039,Leaping Semantic RAG,q_23,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.1,0.2,0.2,2,0.016005277633666992,Leaping Semantic RAG,q_24,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.1,0.2,0.2,2,0.015509605407714844,Leaping Semantic RAG,q_25,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.25,0.25,0.25,0.25,1,0.020509004592895508,Leaping Semantic RAG,q_26,4,88,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.4,0.4,4,0.015999317169189453,Leaping Semantic RAG,q_27,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.3,0.3,3,0.01600170135498047,Leaping Semantic RAG,q_28,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3,0.3,0.5,0.5,5,0.01599860191345215,Leaping Semantic RAG,q_29,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.4,0.4,4,0.016001224517822266,Leaping Semantic RAG,q_30,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.2,0.2,2,0.01500248908996582,Router Semantic RAG,q_0,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.5,0.5,5,0.019515275955200195,Router Semantic RAG,q_1,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.2,0.3,0.3,3,0.017043590545654297,Router Semantic RAG,q_2,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0.016495466232299805,Router Semantic RAG,q_3,3,88,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.2,0.3,0.3,3,0.01500082015991211,Router Semantic RAG,q_4,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.1,0.1,0.1,1,0.01801443099975586,Router Semantic RAG,q_5,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.3,0.4,0.4,4,0.015510082244873047,Router Semantic RAG,q_6,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.1,0.1,1,0.015999794006347656,Router Semantic RAG,q_7,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,1.0,1.0,1.0,2,0.01650691032409668,Router Semantic RAG,q_8,2,88,Simple (<=3 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.1,0.2,0.2,2,0.01900482177734375,Router Semantic RAG,q_9,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.2,0.2,2,0.018999814987182617,Router Semantic RAG,q_11,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.1,0.1,1,0.020003318786621094,Router Semantic RAG,q_12,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.014514684677124023,Router Semantic RAG,q_13,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.1,0.2,0.2,2,0.016524076461791992,Router Semantic RAG,q_14,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.3,0.4,0.4,4,0.015516519546508789,Router Semantic RAG,q_15,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.3,0.3,3,0.018512964248657227,Router Semantic RAG,q_16,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.01600170135498047,Router Semantic RAG,q_17,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.1,0.1,1,0.014004230499267578,Router Semantic RAG,q_18,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.1,0.1,1,0.0155181884765625,Router Semantic RAG,q_19,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.1,0.1,1,0.018509626388549805,Router Semantic RAG,q_20,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.5,0.9,0.9,9,0.01600360870361328,Router Semantic RAG,q_21,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.3,0.3,3,0.014996051788330078,Router Semantic RAG,q_22,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.4,0.5,0.5,5,0.015002012252807617,Router Semantic RAG,q_23,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.3,0.3,3,0.013997077941894531,Router Semantic RAG,q_24,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.01502537727355957,Router Semantic RAG,q_25,10,88,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.015535116195678711,Router Semantic RAG,q_26,4,88,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.01701641082763672,Router Semantic RAG,q_27,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.2,0.2,2,0.01850438117980957,Router Semantic RAG,q_28,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.018001317977905273,Router Semantic RAG,q_29,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.2,0.4,0.4,4,0.019005775451660156,Router Semantic RAG,q_30,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.2,0.4,0.4,4,0.012517452239990234,Swarm ReRank,q_0,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.016510963439941406,Swarm ReRank,q_1,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.8,0.8,8,0.012999296188354492,Swarm ReRank,q_2,10,88,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,3,0.014000415802001953,Swarm ReRank,q_3,3,88,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.014000415802001953,Swarm ReRank,q_4,10,88,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.2,2,0.014999628067016602,Swarm ReRank,q_5,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.4,0.7,0.7,7,0.013007640838623047,Swarm ReRank,q_6,10,88,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.3,0.3,3,0.011999368667602539,Swarm ReRank,q_7,10,88,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.5,0.5,0.5,1,0.013513565063476562,Swarm ReRank,q_8,2,88,Simple (<=3 GT)
